Image_ID,File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,File_Name,File Name,TAXA LABEL
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_ec20e2b28554.png,Full Skeleton,1090,right,Aedes_sticticus,0.93,0.5546875,0.043749999999999956,0.015625,0.0,0.009375000000000022,0.042187500000000044,0.09218749999999998,0.17343750000000002,0.2796875,0.46875,0.375,0.3734375,0.3453125,0.334375,0.34687500000000004,0.21562499999999996,0.23750000000000004,0.3375,0.315625,0.35625,0.41875,0.478125,0.534375,0.584375,0.634375,0.68125,0.5,0.484375,0.446875,0.446875,0.4,0.36875,0.353125,0.49375,aedes_cnn-study_f_r_ec20e2b28554.png,aedes_cnn-study_f_r_ec20e2b28554.tif,Aedes_sticticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_ecb378945f7a.png,Full Skeleton,1485,right,Aedes_rusticus,0.98,0.5515625,0.03749999999999998,0.010937500000000044,0.0,0.010937500000000044,0.051562499999999956,0.10781249999999998,0.18593749999999998,0.2953125,0.459375,0.35468750000000004,0.34687500000000004,0.3296875,0.32499999999999996,0.328125,0.18593749999999998,0.20937499999999998,0.33125,0.309375,0.353125,0.41875,0.478125,0.540625,0.5875,0.64375,0.684375,0.503125,0.49375,0.45,0.446875,0.4,0.36875,0.353125,0.5,aedes_cnn-study_f_r_ecb378945f7a.png,aedes_cnn-study_f_r_ecb378945f7a.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_eeef01f7aca4.png,Full Skeleton,1449,right,Aedes_rusticus,0.97,0.540625,0.04375000000000007,0.012500000000000067,0.0,0.010937500000000044,0.04843750000000002,0.10468750000000004,0.171875,0.28125,0.45000000000000007,0.34687500000000004,0.3421875000000001,0.32343750000000004,0.3140625,0.3140625,0.17656250000000007,0.203125,0.33125,0.309375,0.3625,0.425,0.484375,0.5375,0.6,0.646875,0.690625,0.50625,0.496875,0.453125,0.45,0.403125,0.371875,0.359375,0.509375,aedes_cnn-study_f_r_eeef01f7aca4.png,aedes_cnn-study_f_r_eeef01f7aca4.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_eef013a5dfab.png,Repaired,1142,right,Aedes_vexans,0.85,0.578125,0.050000000000000044,0.021874999999999978,0.0,0.006249999999999978,0.03593750000000007,0.10312500000000002,0.1796875,0.29218750000000004,0.48750000000000004,0.38593750000000004,0.3828125,0.3578125,0.35468750000000004,0.35625000000000007,0.2421875,0.23906250000000007,0.340625,0.303125,0.346875,0.403125,0.465625,0.5125,0.578125,0.621875,0.675,0.503125,0.484375,0.44375,0.440625,0.4,0.375,0.35,0.490625,aedes_cnn-study_f_r_eef013a5dfab.png,aedes_cnn-study_f_r_eef013a5dfab.tif,Aedes_sticticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_eef75e4a5bf8.png,Full Skeleton,1528,right,Aedes_rusticus,0.98,0.5625,0.0390625,0.012500000000000067,0.0,0.006250000000000089,0.050000000000000044,0.1015625,0.18125000000000002,0.2890625,0.45781250000000007,0.36250000000000004,0.34843750000000007,0.3343750000000001,0.3265625000000001,0.3265625000000001,0.18281250000000004,0.2109375,0.325,0.309375,0.353125,0.409375,0.475,0.534375,0.584375,0.640625,0.68125,0.503125,0.490625,0.440625,0.44375,0.3875,0.3625,0.346875,0.49375,aedes_cnn-study_f_r_eef75e4a5bf8.png,aedes_cnn-study_f_r_eef75e4a5bf8.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f0734bf8d357.png,Full Skeleton,1747,right,Aedes_rusticus,0.86,0.54375,0.03749999999999998,0.010937500000000044,0.0,0.009375000000000022,0.050000000000000044,0.11250000000000004,0.18906250000000002,0.2984375,0.45781250000000007,0.35,0.34375,0.3296875,0.321875,0.321875,0.17656250000000007,0.20937499999999998,0.325,0.31875,0.36875,0.43125,0.484375,0.54375,0.6,0.646875,0.684375,0.50625,0.490625,0.44375,0.44375,0.390625,0.36875,0.353125,0.5,aedes_cnn-study_f_r_f0734bf8d357.png,aedes_cnn-study_f_r_f0734bf8d357.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f0ccaf7df6f6.png,Repaired,968,right,Aedes_sticticus,0.19,0.521875,0.043749999999999956,0.015625,0.0,0.0015625000000000222,0.04218749999999993,0.09843749999999996,0.17343750000000002,0.27812499999999996,0.45781249999999996,0.36249999999999993,0.35624999999999996,0.3296875,0.32499999999999996,0.3265625,0.22343749999999996,0.23281249999999998,0.340625,0.325,0.365625,0.421875,0.484375,0.5375,0.584375,0.625,0.671875,0.496875,0.484375,0.440625,0.440625,0.4,0.38125,0.35625,0.490625,aedes_cnn-study_f_r_f0ccaf7df6f6.png,aedes_cnn-study_f_r_f0ccaf7df6f6.tif,Aedes_sticticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f11b2a81f4bc.png,Full Skeleton,1619,right,Aedes_communis-punctor-pair,0.97,0.5734375,0.042187500000000044,0.010937500000000044,0.0,0.009375000000000022,0.046875,0.10624999999999996,0.19062500000000004,0.303125,0.496875,0.3828125,0.3765625,0.34843749999999996,0.3453125,0.3515625,0.21562499999999996,0.20937499999999998,0.328125,0.309375,0.3625,0.41875,0.46875,0.521875,0.58125,0.640625,0.703125,0.521875,0.496875,0.446875,0.446875,0.40625,0.371875,0.346875,0.5125,aedes_cnn-study_f_r_f11b2a81f4bc.png,aedes_cnn-study_f_r_f11b2a81f4bc.tif,Aedes_communis-punctor-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f124ece2676c.png,Repaired,1865,right,Aedes_rusticus,0.98,0.5765625000000001,0.04062500000000002,0.009375000000000022,0.0,0.010937500000000044,0.05156250000000007,0.11250000000000004,0.1875,0.2953125,0.4625,0.36250000000000004,0.353125,0.34062500000000007,0.3296875,0.3296875,0.20468750000000002,0.22031250000000002,0.34375,0.30625,0.35625,0.41875,0.478125,0.54375,0.603125,0.65625,0.69375,0.521875,0.50625,0.45,0.45,0.403125,0.371875,0.35625,0.503125,aedes_cnn-study_f_r_f124ece2676c.png,aedes_cnn-study_f_r_f124ece2676c.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f1774b689c17.png,Full Skeleton,1633,right,Aedes_communis-punctor-pair,0.9,0.56875,0.04843750000000002,0.010937499999999933,0.0,0.0078125,0.04999999999999993,0.11562499999999998,0.19999999999999996,0.31562499999999993,0.4953125,0.38593749999999993,0.37968749999999996,0.3578125,0.35,0.3578125,0.24531249999999993,0.2421875,0.34375,0.321875,0.38125,0.4375,0.5,0.55,0.609375,0.659375,0.709375,0.51875,0.509375,0.4625,0.465625,0.41875,0.378125,0.359375,0.51875,aedes_cnn-study_f_r_f1774b689c17.png,aedes_cnn-study_f_r_f1774b689c17.tif,Aedes_communis-punctor-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f1bf90a63e73.png,Full Skeleton,1529,right,Aedes_rusticus,0.97,0.5546875,0.043749999999999956,0.014062499999999978,0.0,0.012499999999999956,0.05312499999999998,0.109375,0.18281249999999993,0.2953125,0.46874999999999994,0.3531249999999999,0.34843749999999996,0.33281249999999996,0.3265625,0.3265625,0.1890624999999999,0.20937499999999998,0.325,0.3125,0.359375,0.421875,0.49375,0.546875,0.603125,0.653125,0.696875,0.509375,0.503125,0.453125,0.45,0.403125,0.375,0.359375,0.5125,aedes_cnn-study_f_r_f1bf90a63e73.png,aedes_cnn-study_f_r_f1bf90a63e73.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f28b8b4921dd.png,Repaired,1647,right,Aedes_rusticus,0.97,0.5640625,0.02968750000000009,0.012500000000000067,0.0,0.015625,0.05312500000000009,0.11250000000000004,0.18906250000000002,0.29375000000000007,0.47500000000000003,0.3609375,0.35468750000000004,0.3375,0.3296875,0.33281250000000007,0.19687500000000002,0.21406250000000004,0.33125,0.325,0.371875,0.428125,0.49375,0.546875,0.60625,0.653125,0.696875,0.509375,0.496875,0.45,0.446875,0.4,0.36875,0.353125,0.509375,aedes_cnn-study_f_r_f28b8b4921dd.png,aedes_cnn-study_f_r_f28b8b4921dd.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f2db8f20c304.png,Full Skeleton,1397,right,Aedes_cinereus-geminus-pair,0.39,0.6640625,0.046875,0.012499999999999956,0.0,0.009374999999999911,0.05312499999999998,0.11874999999999991,0.20156249999999998,0.3109375,0.546875,0.43437499999999996,0.43437499999999996,0.3921874999999999,0.38749999999999996,0.4046875,0.2671874999999999,0.265625,0.334375,0.309375,0.375,0.434375,0.49375,0.553125,0.609375,0.65625,0.70625,0.496875,0.490625,0.45,0.446875,0.40625,0.36875,0.35625,0.503125,aedes_cnn-study_f_r_f2db8f20c304.png,aedes_cnn-study_f_r_f2db8f20c304.tif,Aedes_vexans
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f2e3fa1efac8.png,Repaired,1108,right,Aedes_cinereus-geminus-pair,0.71,0.5874999999999999,0.05312499999999998,0.014062499999999978,0.0,0.009374999999999911,0.046875,0.10781249999999998,0.19218749999999996,0.2875,0.50625,0.3999999999999999,0.3999999999999999,0.37031249999999993,0.365625,0.37031249999999993,0.24687499999999996,0.2437499999999999,0.34375,0.315625,0.36875,0.43125,0.49375,0.54375,0.5875,0.628125,0.684375,0.484375,0.48125,0.440625,0.4375,0.403125,0.375,0.359375,0.49375,aedes_cnn-study_f_r_f2e3fa1efac8.png,aedes_cnn-study_f_r_f2e3fa1efac8.tif,Aedes_vexans
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f315628db1c5.png,Full Skeleton,1727,right,Aedes_rusticus,0.98,0.528125,0.026562500000000044,0.0078125,0.0,0.0078125,0.050000000000000044,0.10781249999999998,0.17656250000000007,0.28437500000000004,0.44062500000000004,0.3453125,0.33906250000000004,0.31718750000000007,0.30937500000000007,0.3125,0.1875,0.20625000000000004,0.328125,0.315625,0.3625,0.421875,0.475,0.54375,0.596875,0.65,0.6875,0.50625,0.49375,0.44375,0.4375,0.396875,0.36875,0.35,0.5,aedes_cnn-study_f_r_f315628db1c5.png,aedes_cnn-study_f_r_f315628db1c5.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f33dbf0f6d6c.png,Repaired,1531,right,Aedes_rusticus,0.96,0.5234375,0.03281250000000002,0.010937500000000044,0.0,0.0078125,0.046875,0.1015625,0.1640625,0.27031250000000007,0.4375,0.3359375,0.33125000000000004,0.3140625,0.3109375,0.3125,0.17656250000000007,0.19843750000000004,0.33125,0.325,0.365625,0.425,0.484375,0.546875,0.603125,0.64375,0.684375,0.50625,0.496875,0.45,0.446875,0.403125,0.375,0.3625,0.50625,aedes_cnn-study_f_r_f33dbf0f6d6c.png,aedes_cnn-study_f_r_f33dbf0f6d6c.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f362b24c8ce7.png,Repaired,1566,right,Aedes_rusticus,0.98,0.565625,0.03749999999999998,0.014062499999999978,0.0,0.0078125,0.04843750000000002,0.10781249999999998,0.1796875,0.2890625,0.46406250000000004,0.353125,0.3453125,0.33281250000000007,0.321875,0.32343750000000004,0.17812499999999998,0.19687500000000002,0.3375,0.31875,0.3625,0.425,0.48125,0.540625,0.603125,0.65,0.69375,0.515625,0.503125,0.45625,0.453125,0.403125,0.371875,0.359375,0.5125,aedes_cnn-study_f_r_f362b24c8ce7.png,aedes_cnn-study_f_r_f362b24c8ce7.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f3a2bde134f8.png,Full Skeleton,1055,right,Aedes_cinereus-geminus-pair,0.99,0.5671875,0.0546875,0.015625,0.0,0.004687499999999956,0.05312499999999998,0.11875000000000002,0.20468750000000002,0.30937499999999996,0.4984375,0.40625,0.4046875,0.3609375,0.35468749999999993,0.3578125,0.234375,0.2265625,0.340625,0.3125,0.36875,0.43125,0.49375,0.55,0.596875,0.6375,0.678125,0.4875,0.48125,0.44375,0.44375,0.409375,0.378125,0.365625,0.509375,aedes_cnn-study_f_r_f3a2bde134f8.png,aedes_cnn-study_f_r_f3a2bde134f8.tif,Aedes_cinereus-geminus-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f3e3eb6199a2.png,Repaired,1225,right,Aedes_cinereus-geminus-pair,1.0,0.6046874999999999,0.046875,0.01718749999999991,0.0,0.010937499999999933,0.05781249999999993,0.11406249999999996,0.1953125,0.2984374999999999,0.50625,0.4046875,0.40156249999999993,0.365625,0.3609374999999999,0.36406249999999996,0.25312499999999993,0.24687499999999996,0.35,0.315625,0.36875,0.4375,0.484375,0.5375,0.584375,0.625,0.678125,0.49375,0.48125,0.44375,0.440625,0.403125,0.38125,0.353125,0.49375,aedes_cnn-study_f_r_f3e3eb6199a2.png,aedes_cnn-study_f_r_f3e3eb6199a2.tif,Aedes_cinereus-geminus-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f50b6f81c44c.png,Repaired,1337,right,Aedes_cinereus-geminus-pair,0.97,0.5859375,0.042187500000000044,0.015625,0.0,0.006249999999999978,0.046875,0.10625000000000007,0.1953125,0.3046875,0.49531250000000004,0.4046875,0.3984375,0.353125,0.35,0.3578125,0.25312500000000004,0.234375,0.34375,0.315625,0.365625,0.428125,0.471875,0.525,0.571875,0.61875,0.671875,0.49375,0.48125,0.440625,0.440625,0.40625,0.378125,0.359375,0.490625,aedes_cnn-study_f_r_f50b6f81c44c.png,aedes_cnn-study_f_r_f50b6f81c44c.tif,Aedes_cinereus-geminus-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f718c063bb1a.png,Full Skeleton,1110,right,Aedes_communis-punctor-pair,0.24,0.5515625000000001,0.04843750000000002,0.020312500000000067,0.0,0.0078125,0.042187500000000044,0.10781250000000009,0.1875,0.296875,0.47343750000000007,0.3734375000000001,0.37031250000000004,0.34375,0.3343750000000001,0.34843750000000007,0.22968750000000004,0.24687500000000007,0.40625,0.375,0.421875,0.4875,0.54375,0.6,0.6625,0.715625,0.765625,0.56875,0.559375,0.51875,0.51875,0.478125,0.446875,0.425,0.565625,aedes_cnn-study_f_r_f718c063bb1a.png,aedes_cnn-study_f_r_f718c063bb1a.tif,Aedes_sticticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f722d08ff50e.png,Full Skeleton,1305,right,Aedes_sticticus,0.7,0.5921875000000001,0.046875,0.015625,0.0,0.006250000000000089,0.046875,0.11093750000000002,0.19218750000000007,0.2984375,0.5125000000000001,0.40312500000000007,0.3984375,0.36875,0.3656250000000001,0.37968750000000007,0.26250000000000007,0.24375000000000002,0.334375,0.296875,0.353125,0.41875,0.478125,0.5375,0.6,0.640625,0.69375,0.496875,0.49375,0.453125,0.453125,0.403125,0.375,0.353125,0.509375,aedes_cnn-study_f_r_f722d08ff50e.png,aedes_cnn-study_f_r_f722d08ff50e.tif,Aedes_vexans
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f75a3a8b6ca8.png,Full Skeleton,1178,right,Aedes_vexans,0.83,0.5453125000000001,0.04843750000000002,0.014062500000000089,0.0,0.004687500000000067,0.04531250000000009,0.09218750000000009,0.16718750000000004,0.2671875,0.47343750000000007,0.37187500000000007,0.3656250000000001,0.3421875000000001,0.33281250000000007,0.3500000000000001,0.20781250000000007,0.21562500000000007,0.378125,0.328125,0.375,0.434375,0.490625,0.546875,0.6,0.646875,0.69375,0.51875,0.509375,0.4625,0.4625,0.425,0.396875,0.371875,0.515625,aedes_cnn-study_f_r_f75a3a8b6ca8.png,aedes_cnn-study_f_r_f75a3a8b6ca8.tif,Aedes_vexans
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f808e78b4118.png,Full Skeleton,1375,right,Aedes_communis-punctor-pair,0.99,0.56875,0.0390625,0.012499999999999956,0.0,0.009375000000000022,0.04843750000000002,0.11093750000000002,0.19218749999999996,0.2953125,0.484375,0.38125,0.37812500000000004,0.35,0.3453125,0.3515625,0.2265625,0.2265625,0.334375,0.30625,0.35,0.4125,0.46875,0.53125,0.590625,0.64375,0.70625,0.5125,0.496875,0.453125,0.45,0.403125,0.371875,0.346875,0.50625,aedes_cnn-study_f_r_f808e78b4118.png,aedes_cnn-study_f_r_f808e78b4118.tif,Aedes_communis-punctor-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_f86232d93132.png,Full Skeleton,1378,right,Aedes_cinereus-geminus-pair,0.99,0.5921875,0.046875,0.014062499999999978,0.0,0.010937499999999933,0.051562499999999956,0.10781249999999998,0.18437499999999996,0.3125,0.5171874999999999,0.42656249999999996,0.42499999999999993,0.38749999999999996,0.37968749999999996,0.3890625,0.25,0.2437499999999999,0.346875,0.334375,0.384375,0.446875,0.503125,0.55,0.6,0.640625,0.6875,0.49375,0.4875,0.446875,0.45,0.409375,0.390625,0.371875,0.509375,aedes_cnn-study_f_r_f86232d93132.png,aedes_cnn-study_f_r_f86232d93132.tif,Aedes_cinereus-geminus-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_fa02dffdd6be.png,Repaired,1159,right,Aedes_vexans,0.87,0.59375,0.042187500000000044,0.012500000000000067,0.0,0.006250000000000089,0.050000000000000044,0.1015625,0.1859375000000001,0.296875,0.5140625000000001,0.40156250000000004,0.39531250000000007,0.37031250000000004,0.36250000000000004,0.37968750000000007,0.234375,0.23125000000000007,0.359375,0.321875,0.36875,0.428125,0.484375,0.540625,0.596875,0.65,0.703125,0.509375,0.503125,0.4625,0.4625,0.421875,0.390625,0.36875,0.515625,aedes_cnn-study_f_r_fa02dffdd6be.png,aedes_cnn-study_f_r_fa02dffdd6be.tif,Aedes_vexans
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_fa243d988c06.png,Full Skeleton,1146,right,Aedes_sticticus,0.94,0.5484375,0.046875,0.018750000000000044,0.0,0.0015625000000000222,0.0390625,0.09218750000000009,0.17500000000000004,0.28125,0.47343750000000007,0.37968750000000007,0.37812500000000004,0.34687500000000004,0.3453125,0.34687500000000004,0.20625000000000004,0.22968750000000004,0.35,0.315625,0.35625,0.4125,0.4625,0.525,0.578125,0.625,0.68125,0.5,0.4875,0.453125,0.446875,0.409375,0.384375,0.359375,0.496875,aedes_cnn-study_f_r_fa243d988c06.png,aedes_cnn-study_f_r_fa243d988c06.tif,Aedes_sticticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_fa2d2ef918a8.png,Repaired,1502,right,Aedes_rusticus,0.98,0.5656249999999999,0.046875,0.014062499999999978,0.0,0.006249999999999978,0.05312499999999998,0.11093749999999991,0.19062499999999993,0.30937499999999996,0.47656249999999994,0.3671875,0.35624999999999996,0.3359375,0.33124999999999993,0.33281249999999996,0.19374999999999998,0.2265625,0.31875,0.296875,0.346875,0.40625,0.46875,0.540625,0.603125,0.64375,0.6875,0.5,0.490625,0.440625,0.440625,0.390625,0.35625,0.34375,0.496875,aedes_cnn-study_f_r_fa2d2ef918a8.png,aedes_cnn-study_f_r_fa2d2ef918a8.tif,Aedes_rusticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_fad6fe60ae79.png,Repaired,909,right,Aedes_sticticus,0.48,0.571875,0.050000000000000044,0.018750000000000044,0.0,0.0,0.042187500000000044,0.10625000000000007,0.1937500000000001,0.30781250000000004,0.48125000000000007,0.390625,0.38750000000000007,0.3515625,0.3500000000000001,0.35468750000000004,0.21406250000000004,0.24531250000000004,0.328125,0.296875,0.34375,0.403125,0.4625,0.521875,0.58125,0.63125,0.678125,0.490625,0.478125,0.440625,0.440625,0.4,0.36875,0.346875,0.4875,aedes_cnn-study_f_r_fad6fe60ae79.png,aedes_cnn-study_f_r_fad6fe60ae79.tif,Aedes_sticticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_fafcb6b68aa3.png,Full Skeleton,1154,right,Aedes_cinereus-geminus-pair,0.97,0.5609375,0.043749999999999956,0.018749999999999933,0.0,0.0031249999999999334,0.043749999999999956,0.09687499999999993,0.17812499999999998,0.29218749999999993,0.49218749999999994,0.3999999999999999,0.3984375,0.35468749999999993,0.3515625,0.35624999999999996,0.23281249999999998,0.23124999999999996,0.340625,0.309375,0.359375,0.425,0.478125,0.5375,0.584375,0.63125,0.675,0.4875,0.48125,0.440625,0.440625,0.409375,0.38125,0.359375,0.496875,aedes_cnn-study_f_r_fafcb6b68aa3.png,aedes_cnn-study_f_r_fafcb6b68aa3.tif,Aedes_cinereus-geminus-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_fbaa193ecff2.png,Full Skeleton,1018,right,Aedes_sticticus,0.83,0.5593750000000001,0.0390625,0.012500000000000067,0.0,0.004687500000000067,0.0390625,0.11093750000000002,0.1859375000000001,0.28593750000000007,0.48125000000000007,0.37812500000000004,0.3734375000000001,0.35468750000000004,0.34062500000000007,0.3453125,0.21562500000000007,0.2406250000000001,0.328125,0.328125,0.371875,0.428125,0.490625,0.546875,0.603125,0.640625,0.68125,0.484375,0.484375,0.440625,0.4375,0.396875,0.375,0.35625,0.496875,aedes_cnn-study_f_r_fbaa193ecff2.png,aedes_cnn-study_f_r_fbaa193ecff2.tif,Aedes_sticticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_fc29df619e97.png,Full Skeleton,997,right,Aedes_cinereus-geminus-pair,0.96,0.56875,0.046875,0.010937499999999933,0.0,0.0078125,0.04999999999999993,0.11406249999999996,0.203125,0.30156249999999996,0.490625,0.40156249999999993,0.3984375,0.36406249999999996,0.36249999999999993,0.36875,0.2421875,0.234375,0.334375,0.315625,0.371875,0.43125,0.484375,0.5375,0.5875,0.63125,0.68125,0.490625,0.48125,0.446875,0.44375,0.4125,0.38125,0.3625,0.503125,aedes_cnn-study_f_r_fc29df619e97.png,aedes_cnn-study_f_r_fc29df619e97.tif,Aedes_cinereus-geminus-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_fd43eb1187b4.png,Full Skeleton,1605,right,Aedes_communis-punctor-pair,0.95,0.5375,0.04062499999999991,0.014062499999999978,0.0,0.009374999999999911,0.043749999999999956,0.10312499999999991,0.18593749999999998,0.28437499999999993,0.4609375,0.3531249999999999,0.3421875,0.32499999999999996,0.31718749999999996,0.334375,0.21562499999999996,0.2203124999999999,0.33125,0.321875,0.371875,0.428125,0.48125,0.534375,0.5875,0.634375,0.690625,0.5,0.49375,0.44375,0.446875,0.403125,0.365625,0.353125,0.5,aedes_cnn-study_f_r_fd43eb1187b4.png,aedes_cnn-study_f_r_fd43eb1187b4.tif,Aedes_communis-punctor-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_cnn-study_f_r_fe9f189540ce.png,Full Skeleton,902,right,Aedes_sticticus,0.98,0.5453125000000001,0.04531249999999998,0.020312500000000067,0.0,0.0031250000000000444,0.03281250000000002,0.09218749999999998,0.17500000000000004,0.271875,0.45625000000000004,0.35625000000000007,0.3515625,0.3296875,0.321875,0.3265625,0.203125,0.21875,0.340625,0.30625,0.35625,0.415625,0.478125,0.5375,0.5875,0.63125,0.684375,0.5,0.490625,0.45,0.45,0.40625,0.375,0.35,0.503125,aedes_cnn-study_f_r_fe9f189540ce.png,aedes_cnn-study_f_r_fe9f189540ce.tif,Aedes_sticticus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_convector_f_l_06ce536dbdfd.png,Repaired,1403,right,Aedes_albopictus,0.69,0.5625,0.050000000000000044,0.02187500000000009,0.0,0.004687500000000067,0.046875,0.1015625,0.18906250000000002,0.290625,0.49375,0.3984375,0.3812500000000001,0.3375,0.3343750000000001,0.3375,0.25312500000000004,0.24687500000000007,0.353125,0.309375,0.353125,0.4125,0.471875,0.534375,0.575,0.621875,0.6625,0.496875,0.4875,0.45,0.446875,0.41875,0.390625,0.365625,0.490625,aedes_convector_f_l_06ce536dbdfd.png,aedes_convector_f_l_06ce536dbdfd.tif,Aedes_albopictus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_convector_f_l_09afb16fb526.png,Repaired,1448,right,Aedes_albopictus,0.87,0.5828125,0.03593750000000007,0.021874999999999978,0.0,0.0031250000000000444,0.04843750000000002,0.1015625,0.19062500000000004,0.28593750000000007,0.5125,0.4203125,0.4125,0.37187500000000007,0.365625,0.37812500000000004,0.26250000000000007,0.2515625,0.340625,0.303125,0.3375,0.4,0.4625,0.51875,0.565625,0.6125,0.6625,0.496875,0.4875,0.4375,0.440625,0.403125,0.375,0.35625,0.4875,aedes_convector_f_l_09afb16fb526.png,aedes_convector_f_l_09afb16fb526.tif,Aedes_albopictus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_convector_f_l_0d95a7bfdec9.png,Repaired,1312,right,Aedes_koreicus,0.07,0.6203125,0.028125000000000067,0.0078125,0.0015625000000000222,0.0,0.03749999999999998,0.11250000000000004,0.20468750000000002,0.34375,0.5375000000000001,0.44062500000000004,0.4296875,0.39531250000000007,0.38125,0.39531250000000007,0.27656250000000004,0.28125,0.309375,0.315625,0.359375,0.428125,0.490625,0.546875,0.60625,0.65,0.69375,0.490625,0.484375,0.440625,0.440625,0.409375,0.359375,0.34375,0.503125,aedes_convector_f_l_0d95a7bfdec9.png,aedes_convector_f_l_0d95a7bfdec9.tif,Aedes_koreicus
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference_json/aedes_convector_f_l_0e0d84bbce2b.png,Repaired,1301,left,Aedes_aegypti,0.77,0.5765625,0.0703125,0.0390625,0.021875,0.028125,0.0765625,0.1375,0.228125,0.328125,0.5234375,0.4125,0.4015625,0.3671875,0.365625,0.3734375,0.2765625,0.24375,0.340625,0.33125,0.38125,0.4375,0.484375,0.540625,0.584375,0.61875,0.6625,0.49375,0.4875,0.440625,0.44375,0.40625,0.38125,0.359375,0.509375,aedes_convector_f_l_0e0d84bbce2b.png,aedes_convector_f_l_0e0d84bbce2b.tif,Aedes_aegypti
