Image_ID,File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,X_sm_17,X_sm_18,X_sm_19,X_sm_20,X_sm_21,X_sm_22,X_sm_23,X_sm_24,X_sm_25,X_sm_26,X_sm_27,X_sm_28,X_sm_29,X_sm_30,X_sm_31,X_sm_32,X_sm_33,X_sm_34,X_sm_35,X_sm_36,X_sm_37,X_sm_38,X_sm_39,X_sm_40,X_sm_41,X_sm_42,X_sm_43,X_sm_44,X_sm_45,X_sm_46,X_sm_47,X_sm_48,X_sm_49,X_sm_50,X_sm_51,X_sm_52,X_sm_53,X_sm_54,X_sm_55,X_sm_56,X_sm_57,X_sm_58,X_sm_59,X_sm_60,X_sm_61,X_sm_62,X_sm_63,X_sm_64,X_sm_65,X_sm_66,X_sm_67,X_sm_68,Y_sm_17,Y_sm_18,Y_sm_19,Y_sm_20,Y_sm_21,Y_sm_22,Y_sm_23,Y_sm_24,Y_sm_25,Y_sm_26,Y_sm_27,Y_sm_28,Y_sm_29,Y_sm_30,Y_sm_31,Y_sm_32,Y_sm_33,Y_sm_34,Y_sm_35,Y_sm_36,Y_sm_37,Y_sm_38,Y_sm_39,Y_sm_40,Y_sm_41,Y_sm_42,Y_sm_43,Y_sm_44,Y_sm_45,Y_sm_46,Y_sm_47,Y_sm_48,Y_sm_49,Y_sm_50,Y_sm_51,Y_sm_52,Y_sm_53,Y_sm_54,Y_sm_55,Y_sm_56,Y_sm_57,Y_sm_58,Y_sm_59,Y_sm_60,Y_sm_61,Y_sm_62,Y_sm_63,Y_sm_64,Y_sm_65,Y_sm_66,Y_sm_67,Y_sm_68,File_Name,File Name,TAXA LABEL
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_a7a833a776c5.png,Full Skeleton,1457,right,Aedes_communis-punctor-pair,0.9,0.565625,0.04218749999999993,0.015625,0.0,0.009375000000000022,0.04531249999999998,0.11249999999999993,0.1953125,0.30781249999999993,0.490625,0.37812499999999993,0.37187499999999996,0.34687499999999993,0.34062499999999996,0.34375,0.20624999999999993,0.21875,0.321875,0.328125,0.378125,0.434375,0.4875,0.54375,0.609375,0.66875,0.728125,0.54375,0.521875,0.46875,0.46875,0.4125,0.375,0.353125,0.528125,0.4609375,0.35624999999999996,0.2515625,0.14687499999999998,0.5249999999999999,0.47968749999999993,0.43437499999999996,0.3890625,0.026562499999999933,0.004687499999999956,0.05312499999999998,0.09062499999999996,0.12968749999999996,0.16718749999999993,0.0,0.04062500000000002,0.08281249999999996,0.125,0.16718749999999993,0.025000000000000022,0.07499999999999996,0.140625,0.20781249999999996,0.2734375,0.07656249999999998,0.07968750000000002,0.11406249999999996,0.1484375,0.18281249999999993,0.15156249999999993,0.13124999999999998,0.15468749999999998,0.17656249999999996,0.19999999999999996,0.2515625,0.22968749999999993,0.2671875,0.303125,0.34062499999999996,0.3421875,0.37968749999999996,0.41874999999999996,0.45624999999999993,0.4359375,0.321875,0.296875,0.27031249999999996,0.24531249999999993,0.31718749999999996,0.2890625,0.26249999999999996,0.234375,0.309375,0.2875,0.271875,0.28125,0.3625,0.365625,0.36875,0.36875,0.34375,0.403125,0.365625,0.353125,0.3375,0.334375,0.4625,0.421875,0.409375,0.39375,0.384375,0.525,0.465625,0.446875,0.434375,0.421875,0.5875,0.528125,0.51875,0.515625,0.5125,0.646875,0.59375,0.5875,0.578125,0.5625,0.70625,0.64375,0.621875,0.596875,0.5625,0.6875,0.659375,0.628125,0.59375,0.51875,0.48125,0.490625,0.503125,0.515625,0.365625,0.3625,0.35625,0.35625,aedes_latvian-mosquito-collection_f_r_a7a833a776c5.png,aedes_latvian-mosquito-collection_f_r_a7a833a776c5.tif,Aedes_communis-punctor-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_a99c8e8778d8.png,Full Skeleton,1794,right,Aedes_annulipes-group,0.93,0.6046875,0.046875,0.020312500000000067,0.0015625000000000222,0.004687500000000067,0.04843750000000002,0.10625000000000007,0.1953125,0.3046875,0.5109375,0.38593750000000004,0.3828125,0.35468750000000004,0.353125,0.359375,0.23750000000000004,0.2421875,0.353125,0.28125,0.328125,0.3875,0.45,0.515625,0.58125,0.64375,0.709375,0.528125,0.509375,0.4625,0.453125,0.40625,0.371875,0.334375,0.496875,0.49531250000000004,0.3828125,0.271875,0.15937500000000004,0.5578125,0.5078125,0.459375,0.40937500000000004,0.03125,0.006249999999999978,0.0625,0.10625000000000007,0.15000000000000002,0.19374999999999998,0.0,0.04843750000000002,0.09531250000000002,0.14375000000000004,0.19062500000000004,0.0234375,0.07343750000000004,0.14375000000000004,0.21250000000000002,0.2828125,0.07343750000000004,0.0859375,0.125,0.1640625,0.203125,0.1484375,0.1328125,0.16093750000000007,0.18906250000000002,0.21718749999999998,0.24843749999999998,0.23125000000000007,0.27031250000000007,0.30781250000000004,0.34687500000000004,0.34375,0.38593750000000004,0.428125,0.4703125,0.44843750000000004,0.33281250000000007,0.3109375,0.2875,0.265625,0.3359375,0.3109375,0.2875,0.26250000000000007,0.321875,0.29375,0.259375,0.246875,0.371875,0.371875,0.36875,0.365625,0.296875,0.353125,0.31875,0.309375,0.303125,0.30625,0.41875,0.375,0.36875,0.359375,0.35625,0.496875,0.434375,0.41875,0.409375,0.40625,0.559375,0.5,0.490625,0.484375,0.484375,0.625,0.56875,0.565625,0.55625,0.5375,0.675,0.61875,0.59375,0.56875,0.5375,0.66875,0.634375,0.60625,0.578125,0.503125,0.459375,0.465625,0.475,0.484375,0.359375,0.353125,0.346875,0.340625,aedes_latvian-mosquito-collection_f_r_a99c8e8778d8.png,aedes_latvian-mosquito-collection_f_r_a99c8e8778d8.tif,Aedes_communis-punctor-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_ac97acb6d10c.png,Repaired,1829,right,Aedes_annulipes-group,0.96,0.640625,0.028124999999999956,0.0078125,0.0031250000000000444,0.012499999999999956,0.050000000000000044,0.12656250000000002,0.21250000000000002,0.3421875,0.546875,0.42500000000000004,0.4203125,0.39531249999999996,0.390625,0.3921875,0.28437500000000004,0.28125,0.334375,0.325,0.375,0.4375,0.50625,0.565625,0.6375,0.696875,0.753125,0.53125,0.525,0.478125,0.475,0.421875,0.384375,0.3625,0.528125,0.51875,0.396875,0.2734375,0.15156250000000004,0.59375,0.54375,0.49375,0.44375,0.014062499999999978,0.0,0.0625,0.11875000000000002,0.17500000000000004,0.23124999999999996,0.0015625000000000222,0.059374999999999956,0.11562499999999998,0.171875,0.22812500000000002,0.028124999999999956,0.08750000000000002,0.16249999999999998,0.23906249999999996,0.3140625,0.0859375,0.09531250000000002,0.14218750000000002,0.1875,0.234375,0.16874999999999996,0.15625,0.18906250000000002,0.22187500000000004,0.25468749999999996,0.27656250000000004,0.25312500000000004,0.2953125,0.33906250000000004,0.38125,0.38125,0.4234375,0.465625,0.50625,0.4859375,0.3734375,0.35,0.328125,0.3046875,0.37187499999999996,0.35,0.328125,0.30625,0.321875,0.30625,0.275,0.275,0.36875,0.375,0.375,0.378125,0.346875,0.40625,0.3625,0.34375,0.3375,0.334375,0.475,0.421875,0.409375,0.396875,0.3875,0.546875,0.48125,0.459375,0.446875,0.434375,0.6125,0.553125,0.540625,0.528125,0.521875,0.678125,0.615625,0.603125,0.590625,0.571875,0.73125,0.6625,0.634375,0.6,0.5625,0.7,0.659375,0.621875,0.578125,0.515625,0.484375,0.49375,0.503125,0.51875,0.378125,0.375,0.371875,0.36875,aedes_latvian-mosquito-collection_f_r_ac97acb6d10c.png,aedes_latvian-mosquito-collection_f_r_ac97acb6d10c.tif,Aedes_annulipes-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_b3cea4429327.png,Repaired,1844,right,Aedes_communis-punctor-pair,0.85,0.5921875,0.04218749999999993,0.0078125,0.0,0.010937499999999933,0.046875,0.109375,0.20781249999999996,0.31875,0.5125,0.396875,0.38749999999999996,0.3578125,0.3515625,0.35468749999999993,0.22812500000000002,0.24687499999999996,0.30625,0.303125,0.365625,0.421875,0.475,0.534375,0.59375,0.65,0.7,0.5,0.490625,0.434375,0.4375,0.384375,0.346875,0.334375,0.49375,0.4875,0.3765625,0.265625,0.15468749999999998,0.5453125,0.4984375,0.44999999999999996,0.40312499999999996,0.021874999999999978,0.0,0.051562499999999956,0.09531250000000002,0.140625,0.18437499999999996,0.0015625000000000222,0.04531249999999998,0.09062499999999996,0.13593749999999993,0.18125000000000002,0.025000000000000022,0.078125,0.14687499999999998,0.21406249999999993,0.2828125,0.07499999999999996,0.0859375,0.12656250000000002,0.16562500000000002,0.20624999999999993,0.15781250000000002,0.13749999999999996,0.16562500000000002,0.19374999999999998,0.22187499999999993,0.26093749999999993,0.2421875,0.28125,0.31875,0.3578125,0.35624999999999996,0.396875,0.4375,0.478125,0.4546875,0.3359375,0.3140625,0.29218749999999993,0.27031249999999996,0.3296875,0.3046875,0.2796875,0.25468749999999996,0.28125,0.26875,0.253125,0.253125,0.321875,0.33125,0.3375,0.34375,0.325,0.390625,0.346875,0.325,0.315625,0.3125,0.45,0.403125,0.384375,0.371875,0.3625,0.515625,0.45,0.428125,0.4125,0.396875,0.575,0.51875,0.5,0.49375,0.4875,0.6375,0.58125,0.571875,0.55625,0.534375,0.678125,0.61875,0.5875,0.55625,0.51875,0.653125,0.621875,0.5875,0.553125,0.478125,0.446875,0.45625,0.471875,0.484375,0.340625,0.340625,0.3375,0.334375,aedes_latvian-mosquito-collection_f_r_b3cea4429327.png,aedes_latvian-mosquito-collection_f_r_b3cea4429327.tif,Aedes_communis-punctor-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_c21da216e94c.png,Full Skeleton,1864,right,Aedes_annulipes-group,0.98,0.5765625000000001,0.028125000000000067,0.009375000000000022,0.0015625000000000222,0.012500000000000067,0.050000000000000044,0.10312500000000002,0.1937500000000001,0.2984375,0.48437500000000006,0.37812500000000004,0.3765625,0.35625000000000007,0.3453125,0.3578125000000001,0.23906250000000007,0.23750000000000004,0.328125,0.3375,0.384375,0.44375,0.5,0.553125,0.5875,0.6375,0.6875,0.515625,0.496875,0.45625,0.453125,0.403125,0.375,0.359375,0.50625,0.46718750000000003,0.3578125000000001,0.2484375000000001,0.1390625000000001,0.5359375000000001,0.49218750000000006,0.446875,0.40312500000000007,0.014062500000000089,0.0,0.05625000000000002,0.10312500000000002,0.15000000000000002,0.19687500000000002,0.0015625000000000222,0.04843750000000002,0.09531250000000002,0.14375000000000004,0.19062500000000004,0.028125000000000067,0.078125,0.14531250000000007,0.2109375,0.27812500000000007,0.07500000000000007,0.08437500000000009,0.12343750000000009,0.16093750000000007,0.20000000000000007,0.1468750000000001,0.12968750000000007,0.15781250000000002,0.18437500000000007,0.21250000000000002,0.24531250000000004,0.22812500000000002,0.265625,0.3031250000000001,0.34062500000000007,0.3343750000000001,0.3734375000000001,0.4125000000000001,0.4515625000000001,0.43125,0.33281250000000007,0.30937500000000007,0.28593750000000007,0.26250000000000007,0.3343750000000001,0.3109375000000001,0.2875000000000001,0.2640625000000001,0.31875,0.3,0.2875,0.284375,0.359375,0.359375,0.365625,0.371875,0.35625,0.4125,0.36875,0.346875,0.334375,0.334375,0.475,0.425,0.40625,0.390625,0.371875,0.53125,0.465625,0.44375,0.428125,0.415625,0.578125,0.528125,0.5125,0.496875,0.49375,0.625,0.575,0.56875,0.559375,0.54375,0.665625,0.60625,0.578125,0.553125,0.528125,0.64375,0.61875,0.5875,0.559375,0.49375,0.4625,0.46875,0.48125,0.49375,0.36875,0.3625,0.3625,0.359375,aedes_latvian-mosquito-collection_f_r_c21da216e94c.png,aedes_latvian-mosquito-collection_f_r_c21da216e94c.tif,Aedes_annulipes-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_ccc6582efd5f.png,Full Skeleton,1364,right,Aedes_cinereus-geminus-pair,1.0,0.665625,0.05312499999999998,0.018750000000000044,0.0031250000000000444,0.0078125,0.05156250000000007,0.12187500000000007,0.22343750000000007,0.34062500000000007,0.5890625,0.4765625,0.4703125,0.428125,0.421875,0.43281250000000004,0.3046875,0.2828125,0.34375,0.296875,0.353125,0.415625,0.4875,0.55,0.615625,0.675,0.728125,0.521875,0.509375,0.459375,0.4625,0.415625,0.38125,0.35625,0.515625,0.5453125000000001,0.421875,0.30000000000000004,0.17656250000000007,0.6203125,0.5734375,0.5265625,0.47968750000000004,0.03281250000000002,0.006249999999999978,0.07500000000000007,0.1328125,0.19062500000000004,0.24843749999999998,0.0,0.0625,0.12343749999999998,0.18281250000000004,0.24375000000000002,0.025000000000000022,0.09062500000000007,0.17343750000000002,0.25625,0.33906250000000004,0.08437499999999998,0.09687500000000004,0.14375000000000004,0.18906250000000002,0.23593750000000002,0.17031249999999998,0.15312500000000007,0.18593749999999998,0.22031250000000002,0.25312500000000004,0.28125,0.27031250000000007,0.321875,0.3734375,0.42500000000000004,0.3890625,0.4390625,0.49062500000000003,0.5375000000000001,0.534375,0.4,0.37031250000000004,0.3421875,0.3125,0.4078125,0.3828125,0.35625000000000007,0.33125000000000004,0.321875,0.29375,0.26875,0.265625,0.365625,0.36875,0.36875,0.371875,0.31875,0.38125,0.340625,0.325,0.321875,0.325,0.453125,0.403125,0.390625,0.38125,0.378125,0.528125,0.465625,0.446875,0.4375,0.428125,0.59375,0.534375,0.51875,0.5125,0.509375,0.659375,0.596875,0.590625,0.578125,0.559375,0.709375,0.634375,0.6,0.56875,0.5375,0.684375,0.646875,0.609375,0.56875,0.5,0.471875,0.484375,0.49375,0.50625,0.371875,0.36875,0.3625,0.359375,aedes_latvian-mosquito-collection_f_r_ccc6582efd5f.png,aedes_latvian-mosquito-collection_f_r_ccc6582efd5f.tif,Aedes_cinereus-geminus-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_cd91a1f6b365.png,Full Skeleton,1711,right,Aedes_communis-punctor-pair,0.99,0.5453125000000001,0.03750000000000009,0.012500000000000067,0.0,0.0078125,0.042187500000000044,0.1015625,0.18906250000000002,0.2984375,0.47500000000000003,0.3671875,0.36406250000000007,0.33906250000000004,0.3359375,0.3375,0.21875,0.22187500000000004,0.33125,0.321875,0.365625,0.421875,0.478125,0.53125,0.590625,0.64375,0.69375,0.515625,0.490625,0.446875,0.44375,0.4,0.36875,0.353125,0.50625,0.4437500000000001,0.3421875000000001,0.2406250000000001,0.1390625000000001,0.5062500000000001,0.46406250000000004,0.421875,0.37968750000000007,0.02187500000000009,0.0015625000000000222,0.05312500000000009,0.09531250000000002,0.13593750000000004,0.1781250000000001,0.0,0.04375000000000007,0.08750000000000002,0.1312500000000001,0.17500000000000004,0.020312500000000067,0.07343750000000004,0.1390625000000001,0.20468750000000002,0.27031250000000007,0.06875000000000009,0.078125,0.11406250000000007,0.15000000000000002,0.1859375000000001,0.14375000000000004,0.125,0.15000000000000002,0.17500000000000004,0.20000000000000007,0.24375000000000002,0.22343750000000007,0.259375,0.2953125000000001,0.33125000000000004,0.33125000000000004,0.3671875,0.4046875000000001,0.44062500000000004,0.4234375,0.31562500000000004,0.29218750000000004,0.26875000000000004,0.24531250000000004,0.3140625,0.290625,0.2671875,0.24375000000000002,0.3125,0.29375,0.275,0.278125,0.353125,0.35625,0.3625,0.3625,0.3375,0.390625,0.35625,0.340625,0.33125,0.328125,0.453125,0.409375,0.39375,0.3875,0.378125,0.515625,0.45625,0.4375,0.425,0.4125,0.571875,0.51875,0.50625,0.5,0.49375,0.628125,0.578125,0.571875,0.559375,0.540625,0.675,0.6125,0.5875,0.559375,0.525,0.65625,0.628125,0.59375,0.559375,0.4875,0.453125,0.465625,0.478125,0.49375,0.3625,0.359375,0.359375,0.353125,aedes_latvian-mosquito-collection_f_r_cd91a1f6b365.png,aedes_latvian-mosquito-collection_f_r_cd91a1f6b365.tif,Aedes_communis-punctor-pair
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_d660ca9d3b08.png,Repaired,1988,right,Aedes_annulipes-group,0.97,0.59375,0.03281250000000002,0.010937500000000044,0.0,0.010937500000000044,0.05625000000000002,0.11406249999999996,0.1875,0.30625,0.496875,0.3890625,0.38593750000000004,0.35624999999999996,0.3515625,0.35468750000000004,0.24375000000000002,0.23906249999999996,0.334375,0.334375,0.38125,0.45,0.509375,0.559375,0.609375,0.659375,0.7125,0.51875,0.50625,0.465625,0.4625,0.415625,0.378125,0.365625,0.515625,0.484375,0.37187499999999996,0.259375,0.14687499999999998,0.5484375,0.5,0.4515625,0.40312499999999996,0.018750000000000044,0.0,0.057812500000000044,0.10468750000000004,0.15156250000000004,0.19843750000000004,0.0015625000000000222,0.04843750000000002,0.09687500000000004,0.14531249999999996,0.19374999999999998,0.03125,0.078125,0.14687499999999998,0.21406250000000004,0.2828125,0.08281249999999996,0.08906250000000004,0.12656250000000002,0.1640625,0.20156249999999998,0.1484375,0.13749999999999996,0.1640625,0.19062500000000004,0.21718749999999998,0.24531250000000004,0.2265625,0.2671875,0.30781250000000004,0.34843749999999996,0.34375,0.3828125,0.421875,0.4609375,0.44375,0.33281249999999996,0.30937499999999996,0.28593749999999996,0.26249999999999996,0.33281249999999996,0.3109375,0.2890625,0.2671875,0.3125,0.30625,0.284375,0.2875,0.35625,0.3625,0.36875,0.375,0.35,0.415625,0.371875,0.35,0.340625,0.3375,0.48125,0.428125,0.4125,0.396875,0.3875,0.54375,0.478125,0.45625,0.440625,0.428125,0.590625,0.540625,0.528125,0.515625,0.509375,0.646875,0.59375,0.584375,0.575,0.55625,0.690625,0.6375,0.60625,0.575,0.54375,0.671875,0.634375,0.603125,0.56875,0.496875,0.471875,0.484375,0.49375,0.50625,0.371875,0.36875,0.36875,0.36875,aedes_latvian-mosquito-collection_f_r_d660ca9d3b08.png,aedes_latvian-mosquito-collection_f_r_d660ca9d3b08.tif,Aedes_annulipes-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_df90bfdd1b42.png,Full Skeleton,2105,right,Aedes_annulipes-group,0.99,0.5859375,0.03125,0.009375000000000022,0.0015625000000000222,0.014062499999999978,0.04843750000000002,0.11093750000000002,0.19374999999999998,0.2984375,0.49531250000000004,0.38125,0.37812500000000004,0.35625000000000007,0.34687500000000004,0.3578125,0.23125000000000007,0.23750000000000004,0.334375,0.3375,0.3875,0.44375,0.5,0.553125,0.60625,0.65625,0.70625,0.509375,0.5,0.45625,0.45625,0.40625,0.36875,0.346875,0.509375,0.478125,0.3671875,0.25468750000000007,0.14375000000000004,0.540625,0.49531250000000004,0.45000000000000007,0.4046875,0.015625,0.0,0.05312499999999998,0.09687500000000004,0.14218750000000002,0.18593749999999998,0.0031250000000000444,0.046875,0.09375,0.13906249999999998,0.18593749999999998,0.026562500000000044,0.07968750000000002,0.14687499999999998,0.21250000000000002,0.2796875,0.078125,0.0859375,0.12343749999999998,0.16093750000000007,0.19843750000000004,0.15000000000000002,0.13593750000000004,0.16249999999999998,0.18906250000000002,0.21562500000000007,0.24531250000000004,0.22812500000000002,0.265625,0.3046875,0.3421875,0.3359375,0.3765625,0.41718750000000004,0.45781250000000007,0.4390625,0.33281250000000007,0.30937500000000007,0.28593750000000007,0.26250000000000007,0.33281250000000007,0.30781250000000004,0.2828125,0.2578125,0.315625,0.3,0.275,0.278125,0.353125,0.359375,0.359375,0.365625,0.35625,0.415625,0.371875,0.35,0.334375,0.325,0.475,0.425,0.409375,0.39375,0.378125,0.534375,0.475,0.45,0.428125,0.415625,0.590625,0.5375,0.51875,0.509375,0.503125,0.64375,0.590625,0.58125,0.56875,0.55,0.68125,0.61875,0.590625,0.565625,0.534375,0.6625,0.628125,0.596875,0.5625,0.496875,0.465625,0.475,0.484375,0.5,0.3625,0.35625,0.35625,0.35,aedes_latvian-mosquito-collection_f_r_df90bfdd1b42.png,aedes_latvian-mosquito-collection_f_r_df90bfdd1b42.tif,Aedes_annulipes-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_e75b9f90666e.png,Repaired,1850,right,Aedes_annulipes-group,0.98,0.5625,0.028125000000000067,0.010937500000000044,0.0015625000000000222,0.014062499999999978,0.05156250000000007,0.1171875,0.203125,0.30156250000000007,0.4890625,0.3828125,0.37968750000000007,0.3515625,0.3453125,0.3515625,0.23281249999999998,0.24375000000000002,0.34375,0.33125,0.375,0.440625,0.49375,0.55,0.603125,0.65625,0.70625,0.515625,0.503125,0.459375,0.459375,0.409375,0.3875,0.35625,0.5125,0.45781250000000007,0.35,0.24375000000000002,0.13593750000000004,0.5234375,0.48125,0.4375,0.39531250000000007,0.015625,0.0,0.0546875,0.09999999999999998,0.14375000000000004,0.18906250000000002,0.0031250000000000444,0.04843750000000002,0.09531250000000002,0.14218750000000002,0.18906250000000002,0.028125000000000067,0.07968750000000002,0.14531250000000007,0.21250000000000002,0.27812500000000007,0.08281250000000007,0.08906250000000004,0.12812500000000004,0.16562500000000002,0.20468750000000002,0.15781250000000002,0.14375000000000004,0.17031249999999998,0.19687500000000002,0.22343750000000007,0.2515625,0.23906250000000007,0.275,0.3109375,0.34687500000000004,0.3359375,0.375,0.4140625,0.453125,0.4375,0.33125000000000004,0.30937500000000007,0.2875,0.265625,0.328125,0.3046875,0.28125,0.2578125,0.321875,0.303125,0.284375,0.284375,0.365625,0.365625,0.36875,0.375,0.35,0.40625,0.365625,0.35,0.334375,0.334375,0.46875,0.421875,0.40625,0.390625,0.38125,0.528125,0.471875,0.45,0.434375,0.421875,0.584375,0.540625,0.525,0.5125,0.50625,0.640625,0.590625,0.584375,0.571875,0.553125,0.684375,0.621875,0.590625,0.559375,0.53125,0.659375,0.625,0.59375,0.5625,0.496875,0.465625,0.478125,0.490625,0.5,0.375,0.365625,0.3625,0.359375,aedes_latvian-mosquito-collection_f_r_e75b9f90666e.png,aedes_latvian-mosquito-collection_f_r_e75b9f90666e.tif,Aedes_annulipes-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_ea3ea50f884e.png,Repaired,2063,right,Aedes_annulipes-group,0.98,0.58125,0.025000000000000022,0.004687500000000067,0.0015625000000000222,0.014062499999999978,0.05312499999999998,0.11250000000000004,0.19687500000000002,0.2984375,0.484375,0.37812500000000004,0.36875,0.3515625,0.33906250000000004,0.35468750000000004,0.23281249999999998,0.234375,0.309375,0.31875,0.378125,0.43125,0.48125,0.53125,0.59375,0.640625,0.690625,0.496875,0.484375,0.434375,0.4375,0.390625,0.353125,0.3375,0.496875,0.4703125,0.359375,0.24843749999999998,0.13750000000000007,0.5390625,0.49375,0.446875,0.40156250000000004,0.009375000000000022,0.0,0.050000000000000044,0.09531250000000002,0.14218750000000002,0.1875,0.0031250000000000444,0.046875,0.09375,0.13906249999999998,0.18593749999999998,0.03125,0.078125,0.14375000000000004,0.20781250000000007,0.2734375,0.07968750000000002,0.08906250000000004,0.125,0.16093750000000007,0.19687500000000002,0.15312500000000007,0.13750000000000007,0.16249999999999998,0.1875,0.21250000000000002,0.24687500000000007,0.22968750000000004,0.2671875,0.303125,0.34062500000000007,0.33281250000000007,0.37187500000000007,0.40937500000000004,0.44843750000000004,0.43281250000000004,0.328125,0.3046875,0.28125,0.2578125,0.33125000000000004,0.30625,0.2828125,0.2578125,0.3,0.284375,0.25625,0.259375,0.34375,0.346875,0.35,0.35,0.34375,0.403125,0.35625,0.33125,0.315625,0.3125,0.459375,0.409375,0.390625,0.375,0.3625,0.51875,0.45625,0.434375,0.41875,0.40625,0.571875,0.515625,0.503125,0.49375,0.4875,0.63125,0.575,0.565625,0.55625,0.5375,0.66875,0.60625,0.575,0.546875,0.515625,0.646875,0.615625,0.578125,0.54375,0.475,0.45,0.4625,0.471875,0.484375,0.35,0.346875,0.34375,0.340625,aedes_latvian-mosquito-collection_f_r_ea3ea50f884e.png,aedes_latvian-mosquito-collection_f_r_ea3ea50f884e.tif,Aedes_annulipes-group
,/Users/kristophernolte/Documents/ITHILDIN_evaluation/reference/reference_finalselection/aedes_latvian-mosquito-collection_f_r_eaa57a93ba0f.png,Full Skeleton,1838,right,Aedes_communis-punctor-pair,0.99,0.5796875,0.04062500000000002,0.017187500000000022,0.0015625000000000222,0.006249999999999978,0.04531249999999998,0.10312500000000002,0.18906250000000002,0.29374999999999996,0.4953125,0.37968749999999996,0.375,0.34687500000000004,0.34062499999999996,0.3453125,0.23281249999999998,0.23750000000000004,0.34375,0.325,0.371875,0.43125,0.490625,0.55,0.615625,0.675,0.7375,0.54375,0.528125,0.478125,0.475,0.428125,0.3875,0.36875,0.525,0.47343749999999996,0.365625,0.2578125,0.15000000000000002,0.5359375,0.4890625,0.44062500000000004,0.39375000000000004,0.025000000000000022,0.004687499999999956,0.059374999999999956,0.10312500000000002,0.14687499999999998,0.19062500000000004,0.0,0.046875,0.09375,0.13906249999999998,0.18593749999999998,0.021874999999999978,0.07187500000000002,0.13906249999999998,0.20625000000000004,0.2734375,0.07187500000000002,0.08281249999999996,0.12187499999999996,0.15937500000000004,0.19843750000000004,0.14531249999999996,0.12968749999999996,0.15781250000000002,0.18593749999999998,0.21406250000000004,0.24062499999999998,0.22499999999999998,0.2640625,0.30156249999999996,0.34062499999999996,0.33281249999999996,0.3734375,0.415625,0.4546875,0.4390625,0.32499999999999996,0.303125,0.28125,0.259375,0.32343750000000004,0.30156249999999996,0.27812499999999996,0.25625,0.33125,0.3125,0.2875,0.284375,0.371875,0.378125,0.38125,0.384375,0.340625,0.396875,0.3625,0.35,0.340625,0.340625,0.459375,0.415625,0.40625,0.396875,0.390625,0.528125,0.471875,0.45625,0.44375,0.434375,0.59375,0.540625,0.528125,0.51875,0.5125,0.65625,0.603125,0.596875,0.584375,0.565625,0.7125,0.646875,0.621875,0.59375,0.5625,0.69375,0.6625,0.63125,0.5875,0.525,0.484375,0.49375,0.503125,0.5125,0.38125,0.378125,0.375,0.371875,aedes_latvian-mosquito-collection_f_r_eaa57a93ba0f.png,aedes_latvian-mosquito-collection_f_r_eaa57a93ba0f.tif,Aedes_communis-punctor-pair
